shortcode,head_image_url,music_title,music_artist
C-Upp0TptBp,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/453897977_843222931095617_5459829361485948583_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5NC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QEZ1xSCd1CTKF0MyMXhS_ciQ_ZfU0rCiC8yjVmcYCrMT7S-ACuD0Ei8zrVQN2Z_wu8&_nc_ohc=HxBiDvEHumYQ7kNvwFZeN1s&_nc_gid=eXeFqRxuIrqLfcdOP9oyJQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQyODU0ODQwOTkwNTU2NTgwMQ%3D%3D.3-ccb7-5&oh=00_AfFkcRAZJWGsYTHBgeeIYXKorViyB5XmZS5CRnJQTFaTqA&oe=6814E50A&_nc_sid=fc8dfb,Pod Lounge,Xploshi
DCTwZRkzTr4,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/466931139_488918707509688_7364564810048968318_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QHPm0Hi5AX2u387brFIAPEBqylb-jusccR6eJ8WizxABF9sV_78HB8pL900qzy_wq4&_nc_ohc=nfhnWgwyo-kQ7kNvwFp-uHo&_nc_gid=dLjDGFWjy-pa7DqgYJS8hw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUwMDM1NDE2MDAzMjY4MDA3Ng%3D%3D.3-ccb7-5&oh=00_AfHwqucdFvfLeObm7AXwpgA4zAZrua8RETmgq9hKPfT1gQ&oe=68150D4B&_nc_sid=fc8dfb,Swim,Dasom
C4pkdGNLwFz,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/433459722_1488581205056603_459896712760366687_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHMr5VB4jgtdkimjk6YqtpE-0kUvB_Jort6i-K1l1opz1asikoEUUoCTg6rkVBb_gM&_nc_ohc=lCwDQMbobd0Q7kNvwGwPSc5&_nc_gid=IgCX9vF-FD2ceGy5IfzegA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzMyNjM1MDEyMzMwNTEwOTYyNQ%3D%3D.3-ccb7-5&oh=00_AfFA1OPgUi0wJPPR3ENspQJu_OdEd-zH4GYg56FfxhCgFw&oe=6814FAC3&_nc_sid=fc8dfb,How About a Cup of Coffee? (feat. Yozoh),HUS
C-IGM0YhTyz,https://scontent-lax3-2.cdninstagram.com/v/t39.30808-6/472019701_18479432254040976_1497306324416106053_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QHs75GNgYzIOK4LcL6C2IbWSD0MuY62w3F2GoDkwzfGdVfj1jOV3XKSxqKN1m0cSMc&_nc_ohc=gduvHuQpawEQ7kNvwG5y2RH&_nc_gid=P1EAz5l282HTUgZc9jpR_A&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzQyNDQ3MzcwNzMzNzU1MDk0Nw%3D%3D.3-ccb7-5&oh=00_AfGLq9_3j7K7usB8FSQZwg4VMPXSfd9DIPUKNSL__OnYHw&oe=6814F72D&_nc_sid=fc8dfb,Mamushi (feat. Yuki Chiba),Megan Thee Stallion
DG-04dlSfR6,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/483350177_18315491308201779_5239397502371477235_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGTKv3HP71FDFvhBJbbqpuW9au5kshuCChfEv8ajkw1E-CrFIw_yU6l2HkeTwyPoM0&_nc_ohc=JF8bEe5aCiUQ7kNvwGf8LAE&_nc_gid=Btr9Z6A2Ks4WrYfrL-Ulgw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU4NDUzNDkyMzYzNTc3NjI5Mg%3D%3D.3-ccb7-5&oh=00_AfGe41pAZBLQUUEao_ejdcCFc5Zx5UOWqScdsjoaIz4lMg&oe=6815133E&_nc_sid=fc8dfb,Miyakoochi,Yorushika
DC2NruMTN47,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/468548772_1089919916174930_7018819235146874439_n.jpg?stp=dst-jpg_e35_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEwODB4MTM1MC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGnj5qbSuHVm-RpXwJOMfUDWO9S6EobB_PzNhoAooGxuAtBLvHI03UqirOmmyWlPBw&_nc_ohc=_UfEntJMwH4Q7kNvwHn8a7l&_nc_gid=fxNbiBtI6C4iXG46szROlQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUxMDA1MzEyNjUwMDQ4NDI5NQ%3D%3D.3-ccb7-5&oh=00_AfG2KQZQrl3AJPMyA1tbojNwWjQLRHskZPxki_sGaSjz4Q&oe=6814FAEA&_nc_sid=fc8dfb,Confident (feat. Chance The Rapper),Justin Bieber
C8wPuDOy8to,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/449217953_1169842000884465_8468788479943122060_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHIOS07y7t8mOVdGgLsIq71DNEER8fkqYmcd2A98OPKdpIVrKkQKk0qhsjga4oP1iU&_nc_ohc=mLi9euSiK5AQ7kNvwEHNOYZ&_nc_gid=brLczKZDDK75FDPvZv8h1g&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQwMDI4Njg0MzExNDY5MTMwMA%3D%3D.3-ccb7-5&oh=00_AfGaxUKmoemMQ4cx_-96qkeg9kVszc3mE5_wUsLKpDguFQ&oe=6814F212&_nc_sid=fc8dfb,Obsessed,Ayumu Imazu
DDCjvAtPmVi,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/468972646_547168621525173_3353752425720064716_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHI5PltSfMVzXOwMAJVe9LcNL9nhjovPJ6niODdzASTru4MPkCiSlPelOMgScXVRWM&_nc_ohc=KuR2io7G3tIQ7kNvwFl_mWI&_nc_gid=cQNh-rOygYL7xZqa5qKieA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUxMzUyNzgxMDQxNTA4NjU1Mw%3D%3D.3-ccb7-5&oh=00_AfEjK2RarMRNqNIYoUGMQ3vIVbXCnnFispsuMx3mbyGopQ&oe=6814F246&_nc_sid=fc8dfb,Les rues de Paris,Nicolas Godin
DHsAU8FztTN,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/487073195_18062652728105782_4550350595762544321_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHHXFWTGB5xiERUhs79aHT7TWSK5jJMcmEEN5_I4fksRiN9GUtvQUq96tQzx2NWKxQ&_nc_ohc=iB0YAk90mtsQ7kNvwFLw3_P&_nc_gid=yW7gyVxD5IDPAqv54eRR2g&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU5NzI1MTYyNTIwMTE0MTY5Nw%3D%3D.3-ccb7-5&oh=00_AfHlvju1CQiEv4hMWiSAohBQKga-piVN3XGydQn9KyhGlA&oe=6814DECC&_nc_sid=fc8dfb,Damn Right,"JENNIE, Childish Gambino, Kali Uchis"
C--RzqQJX_-,https://scontent-lax3-2.cdninstagram.com/v/t39.30808-6/456586211_18454166554040976_7022779143329706666_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QFV68VEgshvVA_RCfNc0mvdMTlNwvcZbo2sIA8S2Hhf8OvTfUCKzd48GNmvDI_fmO8&_nc_ohc=kWR3ERKOaHYQ7kNvwHR-qR5&_nc_gid=MZSSb7SanD7F349XO0yQjQ&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzQzOTk3MjU0MzY2MzQyNjE2MA%3D%3D.3-ccb7-5&oh=00_AfG2dUNtfrRKh6lUNpvNB8-IO7vYdNCULdNDpHcIEU6onA&oe=6814F6D9&_nc_sid=fc8dfb,Pop Star,Coco & Clair Clair
DEZ8rj0yDn8,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/472443231_1301063120919178_6024834752664191715_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTA4MC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFEIUcdI_nxpsv6YQZc_Gq1DRK7CXdMrrWoeTVSRHEpEZoJPM4e0uV0FAZVK6KXSRs&_nc_ohc=IS6Sq5zg2vAQ7kNvwFNyG2m&_nc_gid=ar1B_ZTGzXHmZ1nOaU5k9A&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUzODEyNTg0ODY3MzE5MDQzNw%3D%3D.3-ccb7-5&oh=00_AfETsRvIGCp6LCp544UCGH_saZtRwu5Jg8rl6tI7_Xx6PA&oe=6815107A&_nc_sid=fc8dfb,Blue Jeans,Blur
DDs4ptHPBWb,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/470673377_972923988027127_5381562036504796993_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFL-cM2jRtMXCA0nkn7Oix8hHWSP4SttKDPu8x_ylcKlo6y8T4s603n-EiW_bN742g&_nc_ohc=Csys6n-r3iIQ7kNvwFq37jQ&_nc_gid=ATNuKZdD_dRKsw4yFLxa3A&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUyNTQ0MTc1MDI5NjM0MDk0Nw%3D%3D.3-ccb7-5&oh=00_AfFdmMqBcE7YJji1AVWXo-wlEgreuWew32if09-KnzEyKA&oe=68150EF6&_nc_sid=fc8dfb,spin u round,"Nafeesisboujee, kkanji"
DGr-JgeK-rD,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/482069736_18488923456023978_460376973183940170_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5OS5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QHpjJrs-HfogvJ17Gts2pgHfP9eDwV6QjR2xPkSOaju3UCxgBdnpVcIMBFiYCOm_bc&_nc_ohc=0xNpVJ81yjQQ7kNvwEyQ6MO&_nc_gid=f-DmLbyrM5YkceutFhfMNw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU3OTIyNzY0MzI2NjY2NjgzNQ%3D%3D.3-ccb7-5&oh=00_AfGO2N5KkMav_wVPZdbSn6bVZsprZCgvIaxh9FzeECXxtg&oe=6814E834&_nc_sid=fc8dfb,Downtown,Moavii
DIHkn2NtGXU,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/488853930_18499704712001630_6707399445023660560_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QEZtmYddjY2ojAE_waO9mQ_pCHj4b6728iw6iSnmRssapeE2T9idOUHjnSGRFSspWA&_nc_ohc=W_uA5YZkyroQ7kNvwHr-Wkw&_nc_gid=i-Ojt7r0gIBoQ9qRbuQFhg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzYwNTAxMTA4MDE1MDQxNzg4Mw%3D%3D.3-ccb7-5&oh=00_AfEA5F9tl-seTUDo9IMcuUsxMZbcRROfb-fJUbVO-pCJhQ&oe=6814E792&_nc_sid=fc8dfb,La Dolce Vita,Fausto Papetti
DGLFhVoJ1f6,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/479498733_18313068874201779_1251995164525386850_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTA4MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QGNdeGO96jy5GP7z6ipWvXWkI43EMPjPUM8wkmxYYrm9Z__u_FuRrHI4KnaPsyCqWI&_nc_ohc=PsrfYTwlp8EQ7kNvwHJqqhH&_nc_gid=ycLi4pt-PVk_5aXC4DiBbw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU2OTk3MTM5ODY4ODc0ODI1Mw%3D%3D.3-ccb7-5&oh=00_AfHZmvxVQDBp-pvPLw3-0_SriR8orgrVfxpcqJ41H_SiUQ&oe=6814FCB8&_nc_sid=fc8dfb,Diamond Boy (DTM),SZA
DH9I0j1SOcO,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/488612128_18351580582145856_7122270599577752437_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5OS5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QE5JQgKmteMfnTq9hQA1y_8j3-pXhi6Nhsdzuzo1OFKG8TL-nQXN0OPvFkBhNgPrz4&_nc_ohc=3U9mu3Y8lTQQ7kNvwG09Iq1&_nc_gid=Lm3D-1AQATD_rMqTmeV_dQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzYwMjA3NDA1MjE1Mzg3OTgwNQ%3D%3D.3-ccb7-5&oh=00_AfF3vX-HaCMxEA_cl4CG5ujvKmroJKfG2BFmqrftSklNyg&oe=6814FB1E&_nc_sid=fc8dfb,Porcelain,Ichiko Aoba
DDmY3FavS6C,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/470465277_2731514850354488_1944033923304067192_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTQ0MC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QEx6W1pyE-Rp4XX6g3vTrTWw-0IR5sWytAfzJIF_1dwpKccxLjk9dd7Ep_9-19GiWI&_nc_ohc=wKEUD7ovcfkQ7kNvwEon8Fd&_nc_gid=FdDDRNSADQy6aiPHzoTsLw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUyMzYxMzA4NjkxMTAzNTQzNQ%3D%3D.3-ccb7-5&oh=00_AfHpMkqqxevlvrhFCOIANkT07uG9wL6dnlcafBhrsAbdFg&oe=6814E60B&_nc_sid=fc8dfb,The girl in my memories (Digging club Seoul Ver.),jeebanoff
C-uWxPlT-td,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/455836336_463976593264750_4183916848083607737_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHnL6uZasKOV71Nt3lVJ9-d1Iat8Jl2-H6-6vZLqPDPCbCvPDliyWsYo1fMHP32gDA&_nc_ohc=THTiNsFE1SsQ7kNvwEjWsgZ&_nc_gid=vRZOs9VsfRfq4qwzjNvIdA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQzNTc4MzY5MTkyNTYyODA0OA%3D%3D.3-ccb7-5&oh=00_AfG_ncOKUGRvu6e1SAPk4pRBy3xbM5pOl-3PdQEA7HtkFg&oe=6814EFCE&_nc_sid=fc8dfb,La Dolce Vita,Fausto Papetti
DEU2XGtzW9N,https://scontent-lax3-2.cdninstagram.com/v/t51.29350-15/472387498_1575322556492059_836886077588832995_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTYxMi5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QFi-ejhW4TrEztDycFtq8uI-DVsVpYlPxWzgNc4LcsZwqvdQPiE0Wz4SJj2fiC_X8w&_nc_ohc=0I66DnAQ0tEQ7kNvwGFDZh2&_nc_gid=Iwl6CV4ZAIzEt7Dgne41WQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUzNjIxMzAyMTAyNTAzNDU2Ng%3D%3D.3-ccb7-5&oh=00_AfF6OqVQUTVgzkIpycecWRsPAXjt2A7oSenm52kOJXjmPg&oe=6814EC34&_nc_sid=fc8dfb,love.,wave to earth
DHK1A7ygqBy,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/484487512_18219400462289073_2390967489404477426_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QFsc-JGIazjePmCxay9EUxMQezgqL49aywgto2j6p2crdHijhsN1jiC9FrimI5baHg&_nc_ohc=Oh0rEQk3crQQ7kNvwE7MNLD&_nc_gid=I49teDunQ-n2BHNm2I8dUA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU4NzkxMzIwNDMwNDUxNTA1Nw%3D%3D.3-ccb7-5&oh=00_AfHjGchPs0KSgPfgolsdDhNKtTf1N9XJw4I2SWvQ2F10TA&oe=6814E81B&_nc_sid=fc8dfb,Flower Road,DAYBREAK
C9mofHqBjFt,https://scontent-lax3-2.cdninstagram.com/v/t39.30808-6/451781113_18447703450040976_1838068921327782013_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QG3tkw59a_OySgMmqIA1oBLXXrUgIsPzBFoKUFn_1aWu-zznxEnM1fWpStOLJu9FAQ&_nc_ohc=Kdn-bBcjNJUQ7kNvwHkhBbJ&_nc_gid=57alm2N5_ZFrvBUbs7XW2A&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzQxNTQyMzI4NDYxNDAzODY0OQ%3D%3D.3-ccb7-5&oh=00_AfHHQPxZ6CW5mv8CZtrXgTZVcUMO5U2zgcjgXibeyvqRMg&oe=68150B02&_nc_sid=fc8dfb,Kingston,Faye Webster
C5-mqYQpAao,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/439422799_1495550731000853_8041134257115957036_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFc6fAUv5hjDEfUapIEXxcP-PbieO_f27nkj8CxARkOy0oyamf2iC50ovyTmEy-Azk&_nc_ohc=wWb7hZ5DpQgQ7kNvwHCxQwl&_nc_gid=l9e3J_tJODb1vvxUZP16gw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzM1MDI4NTIwMzIyNzk5MzQ3NA%3D%3D.3-ccb7-5&oh=00_AfHwayyzWWPUNFKvrQ_DQIIVthwnshMaVZimNPQAj18eAQ&oe=681504A7&_nc_sid=fc8dfb,"7:00 AM (From ""Animal Crossing"")",Steven Morris
DGqF2GJyx5w,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/481838616_18314514385201779_3245470793415811146_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QH0LzaZftBP1flg770ZC5iGiIv6-R5dBPplmGmiT4KO_FHK_BdytwOJGJfx6FdfqnM&_nc_ohc=Qo2i7c2zV3UQ7kNvwELT-F3&_nc_gid=V6nx8UZpV3CFqLlpL_g3DA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU3ODY5ODU0Njg1MTQyMjc1Mg%3D%3D.3-ccb7-5&oh=00_AfF_UPUE6WqJMpPY_LojtncxezcTwb0p0XZvdrg9Ca6W_w&oe=6814DD00&_nc_sid=fc8dfb,a.m.3:21 - From THE FIRST TAKE,yama
DDMQuKaJ98N,https://scontent-lax3-1.cdninstagram.com/v/t51.29350-15/469227452_605799518792948_3401358329688092603_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5Ni5zZHIuZjI5MzUwLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGPLjoryIsIFdry9owjjggfsd0M6uKqyFXen8Riik8iNFs-kQbOkzDeWHYU51ljKig&_nc_ohc=w61Yg9CBCogQ7kNvwE3GgUg&_nc_gid=yjQ2ejHqVpAR3I_ZNTGXOw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUxNjI1ODkzOTkyNzA0ODQxNA%3D%3D.3-ccb7-5&oh=00_AfFKkCqvhmSz0uS6AO1i2xs46abfaOF9gTVaqW7HwkMavw&oe=6814DE3C&_nc_sid=fc8dfb,winter wonderland (feat. Halo),Bryson Tiller
DG-gaY8zXk2,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/483646016_18061010231105782_9200750727570344423_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QHCEvjuHR7Ue15gNR8Z7lZ9ZORF8zONaqQpLrT5I3Z4Nq8MKSNXCvFMyuQAY78Kh3s&_nc_ohc=InEOup9MqKUQ7kNvwGmrFVI&_nc_gid=2RiIqFx_1Sz0fOs4QShMtw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU4NDQ0NDg5Mjc3NDkyMzk4MA%3D%3D.3-ccb7-5&oh=00_AfEnieNmOrQRzb2AAgShbiZJ3aEAJSqVBsKtxef6z_edEg&oe=6814F19C&_nc_sid=fc8dfb,Jealousy,RUBII
